ID,default
31198,1
31199,0
31200,1
31201,0
31202,0
31203,1
31204,1
31205,1
31206,1
31207,1
31208,0
31209,0
31210,0
31211,0
31212,1
31213,1
31214,1
31215,1
31216,0
31217,0
31218,1
31219,0
31220,1
31221,1
31222,0
31223,0
31224,0
31225,1
31226,0
31227,0
31228,0
31229,1
31230,0
31231,1
31232,0
31233,0
31234,1
31235,1
31236,0
31237,1
31238,1
31239,0
31240,1
31241,0
31242,0
31243,1
31244,1
31245,0
31246,0
31247,1
31248,1
31249,0
31250,1
31251,0
31252,0
31253,1
31254,0
31255,0
31256,1
31257,0
31258,0
31259,1
31260,0
31261,0
31262,1
31263,1
31264,0
31265,0
31266,1
31267,0
31268,0
31269,0
31270,1
31271,0
31272,0
31273,1
31274,1
31275,1
31276,1
31277,1
31278,1
31279,1
31280,0
31281,0
31282,0
31283,1
31284,1
31285,0
31286,1
31287,0
31288,1
31289,1
31290,1
31291,1
31292,1
31293,1
31294,0
31295,1
31296,0
31297,1
31298,0
31299,1
31300,0
31301,0
31302,0
31303,1
31304,1
31305,1
31306,0
31307,1
31308,0
31309,0
31310,0
31311,0
31312,1
31313,0
31314,1
31315,0
31316,0
31317,1
31318,1
31319,1
31320,0
31321,0
31322,1
31323,1
31324,1
31325,1
31326,0
31327,0
31328,0
31329,1
31330,0
31331,0
31332,1
31333,1
31334,0
31335,0
31336,0
31337,0
31338,1
31339,0
31340,0
31341,1
31342,0
31343,1
31344,1
31345,0
31346,0
31347,1
31348,0
31349,1
31350,1
31351,1
31352,0
31353,0
31354,0
31355,1
31356,0
31357,0
31358,1
31359,0
31360,0
31361,0
31362,1
31363,1
31364,0
31365,0
31366,1
31367,1
31368,1
31369,0
31370,0
31371,0
31372,1
31373,0
31374,0
31375,0
31376,0
31377,0
31378,1
31379,1
31380,1
31381,1
31382,1
31383,0
31384,1
31385,0
31386,1
31387,0
31388,1
31389,1
31390,1
31391,0
31392,1
31393,0
31394,1
31395,1
31396,0
31397,0
31398,0
31399,1
31400,1
31401,1
31402,0
31403,0
31404,0
31405,0
31406,1
31407,1
31408,0
31409,1
31410,1
31411,1
31412,0
31413,1
31414,0
31415,0
31416,0
31417,0
31418,0
31419,0
31420,1
31421,1
31422,0
31423,0
31424,1
31425,0
31426,0
31427,1
31428,1
31429,1
31430,0
31431,1
31432,1
31433,1
31434,1
31435,1
31436,0
31437,1
31438,0
31439,0
31440,0
31441,0
31442,1
31443,0
31444,0
31445,1
31446,1
31447,1
31448,0
31449,0
31450,1
31451,0
31452,0
31453,0
31454,1
31455,0
31456,1
31457,0
31458,1
31459,1
31460,1
31461,0
31462,1
31463,1
31464,1
31465,0
31466,0
31467,0
31468,0
31469,1
31470,1
31471,0
31472,1
31473,1
31474,1
31475,1
31476,1
31477,0
31478,1
31479,1
31480,1
31481,1
31482,1
31483,1
31484,1
31485,1
31486,0
31487,1
31488,1
31489,0
31490,1
31491,1
31492,0
31493,0
31494,1
31495,0
31496,1
31497,1
31498,0
31499,1
31500,0
31501,0
31502,1
31503,0
31504,1
31505,1
31506,1
31507,1
31508,0
31509,1
31510,0
31511,1
31512,0
31513,1
31514,0
31515,1
31516,1
31517,0
31518,1
31519,1
31520,0
31521,0
31522,0
31523,0
31524,0
31525,1
31526,0
31527,0
31528,1
31529,0
31530,0
31531,0
31532,1
31533,1
31534,0
31535,0
31536,1
31537,0
31538,1
31539,1
31540,0
31541,0
31542,1
31543,0
31544,0
31545,0
31546,0
31547,0
31548,0
31549,1
31550,1
31551,1
31552,0
31553,0
31554,1
31555,1
31556,1
31557,1
31558,0
31559,1
31560,0
31561,0
31562,1
31563,0
31564,0
31565,0
31566,1
31567,0
31568,1
31569,1
31570,1
31571,0
31572,1
31573,1
31574,0
31575,0
31576,0
31577,0
31578,1
31579,1
31580,1
31581,0
31582,0
31583,1
31584,0
31585,1
31586,0
31587,1
31588,0
31589,0
31590,0
31591,0
31592,1
31593,1
31594,1
31595,0
31596,0
31597,1
31598,1
31599,1
31600,0
31601,1
31602,1
31603,1
31604,0
31605,1
31606,0
31607,0
31608,1
31609,0
31610,0
31611,0
31612,0
31613,1
31614,1
31615,0
31616,1
31617,0
31618,1
31619,1
31620,1
31621,1
31622,0
31623,0
31624,1
31625,0
31626,1
31627,1
31628,0
31629,0
31630,1
31631,0
31632,0
31633,0
31634,1
31635,0
31636,0
31637,1
31638,0
31639,1
31640,1
31641,0
31642,0
31643,1
31644,1
31645,1
31646,1
31647,1
31648,0
31649,0
31650,1
31651,0
31652,1
31653,1
31654,1
31655,0
31656,1
31657,0
31658,1
31659,0
31660,0
31661,1
31662,1
31663,1
31664,1
31665,1
31666,0
31667,0
31668,1
31669,1
31670,1
31671,0
31672,1
31673,1
31674,0
31675,1
31676,1
31677,0
31678,1
31679,0
31680,1
31681,1
31682,0
31683,0
31684,0
31685,0
31686,0
31687,0
31688,1
31689,0
31690,0
31691,1
31692,0
31693,1
31694,1
31695,0
31696,0
31697,0
31698,1
31699,0
31700,1
31701,1
31702,0
31703,1
31704,1
31705,1
31706,1
31707,0
31708,0
31709,0
31710,0
31711,1
31712,0
31713,0
31714,0
31715,0
31716,0
31717,1
31718,1
31719,0
31720,1
31721,1
31722,1
31723,0
31724,1
31725,1
31726,0
31727,1
31728,1
31729,0
31730,1
31731,1
31732,1
31733,0
31734,0
31735,1
31736,0
31737,0
31738,0
31739,1
31740,1
31741,0
31742,1
31743,1
31744,1
31745,0
31746,1
31747,1
31748,0
31749,1
31750,1
31751,0
31752,1
31753,0
31754,1
31755,0
31756,0
31757,1
31758,0
31759,1
31760,0
31761,1
31762,0
31763,1
31764,0
31765,0
31766,0
31767,0
31768,1
31769,0
31770,0
31771,0
31772,1
31773,0
31774,0
31775,0
31776,1
31777,1
31778,0
31779,1
31780,0
31781,1
31782,1
31783,0
31784,0
31785,0
31786,0
31787,1
31788,1
31789,0
31790,0
31791,0
31792,0
31793,1
31794,1
31795,1
31796,0
31797,0
31798,1
31799,1
31800,0
31801,1
31802,0
31803,0
31804,0
31805,1
31806,0
31807,0
31808,0
31809,1
31810,1
31811,0
31812,0
31813,1
31814,0
31815,1
31816,1
31817,1
31818,0
31819,0
31820,1
31821,0
31822,0
31823,0
31824,0
31825,0
31826,0
31827,1
31828,0
31829,0
31830,1
31831,1
31832,0
31833,1
31834,1
31835,1
31836,1
31837,1
31838,1
31839,1
31840,0
31841,1
31842,1
31843,1
31844,1
31845,1
31846,0
31847,0
31848,1
31849,0
31850,1
31851,0
31852,0
31853,1
31854,1
31855,0
31856,1
31857,0
31858,0
31859,0
31860,1
31861,0
31862,0
31863,1
31864,0
31865,1
31866,0
31867,1
31868,1
31869,0
31870,0
31871,0
31872,1
31873,0
31874,1
31875,1
31876,0
31877,1
31878,1
31879,0
31880,0
31881,1
31882,1
31883,1
31884,1
31885,1
31886,1
31887,1
31888,1
31889,1
31890,1
31891,1
31892,1
31893,0
31894,1
31895,0
31896,1
31897,0
31898,0
31899,1
31900,0
31901,0
31902,0
31903,0
31904,0
31905,1
31906,1
31907,0
31908,1
31909,1
31910,0
31911,0
31912,1
31913,1
31914,0
31915,1
31916,0
31917,1
31918,1
31919,0
31920,0
31921,0
31922,1
31923,0
31924,0
31925,1
31926,0
31927,1
31928,0
31929,1
31930,1
31931,0
31932,0
31933,1
31934,1
31935,1
31936,1
31937,0
31938,0
31939,1
31940,1
31941,0
31942,1
31943,0
31944,1
31945,0
31946,1
31947,0
31948,1
31949,0
31950,1
31951,1
31952,0
31953,1
31954,1
31955,0
31956,0
31957,0
31958,1
31959,0
31960,0
31961,1
31962,1
31963,0
31964,1
31965,0
31966,0
31967,1
31968,1
31969,1
31970,1
31971,0
31972,1
31973,0
31974,1
31975,0
31976,0
31977,0
31978,1
31979,0
31980,1
31981,1
31982,0
31983,1
31984,1
31985,0
31986,1
31987,1
31988,0
31989,1
31990,0
31991,0
31992,0
31993,1
31994,1
31995,0
31996,1
31997,0
31998,1
31999,0
32000,1
32001,0
32002,0
32003,1
32004,0
32005,1
32006,1
32007,0
32008,0
32009,0
32010,1
32011,0
32012,0
32013,1
32014,0
32015,1
32016,0
32017,1
32018,1
32019,0
32020,0
32021,0
32022,1
32023,0
32024,0
32025,1
32026,1
32027,0
32028,0
32029,1
32030,0
32031,0
32032,1
32033,1
32034,1
32035,1
32036,0
32037,0
32038,0
32039,0
32040,0
32041,1
32042,1
32043,1
32044,1
32045,1
32046,0
32047,0
32048,1
32049,0
32050,0
32051,0
32052,1
32053,1
32054,1
32055,0
32056,1
32057,0
32058,0
32059,0
32060,1
32061,0
32062,1
32063,1
32064,1
32065,1
32066,0
32067,1
32068,0
32069,0
32070,0
32071,1
32072,1
32073,1
32074,1
32075,1
32076,1
32077,1
32078,1
32079,1
32080,1
32081,0
32082,1
32083,0
32084,1
32085,1
32086,1
32087,0
32088,0
32089,1
32090,0
32091,1
32092,1
32093,0
32094,1
32095,1
32096,1
32097,1
32098,0
32099,0
32100,0
32101,0
32102,1
32103,0
32104,1
32105,0
32106,0
32107,0
32108,0
32109,0
32110,1
32111,0
32112,0
32113,1
32114,1
32115,0
32116,0
32117,0
32118,1
32119,0
32120,0
32121,0
32122,1
32123,1
32124,1
32125,0
32126,0
32127,0
32128,1
32129,0
32130,0
32131,0
32132,1
32133,0
32134,1
32135,0
32136,1
32137,0
32138,0
32139,1
32140,0
32141,0
32142,0
32143,0
32144,1
32145,1
32146,0
32147,0
32148,0
32149,0
32150,1
32151,1
32152,1
32153,1
32154,0
32155,1
32156,1
32157,0
32158,1
32159,0
32160,0
32161,1
32162,0
32163,0
32164,0
32165,1
32166,1
32167,0
32168,1
32169,1
32170,0
32171,0
32172,1
32173,0
32174,0
32175,0
32176,0
32177,0
32178,1
32179,0
32180,1
32181,1
32182,1
32183,0
32184,0
32185,0
32186,0
32187,1
32188,1
32189,0
32190,0
32191,0
32192,0
32193,1
32194,1
32195,0
32196,1
32197,0
32198,0
32199,1
32200,1
32201,0
32202,0
32203,1
32204,0
32205,0
32206,0
32207,0
32208,1
32209,0
32210,0
32211,1
32212,1
32213,0
32214,0
32215,0
32216,0
32217,1
32218,0
32219,1
32220,1
32221,1
32222,0
32223,0
32224,1
32225,0
32226,1
32227,1
32228,0
32229,1
32230,1
32231,1
32232,1
32233,0
32234,0
32235,0
32236,0
32237,0
32238,1
32239,0
32240,1
32241,0
32242,1
32243,0
32244,0
32245,1
32246,1
32247,1
32248,0
32249,0
32250,1
32251,0
32252,0
32253,1
32254,1
32255,1
32256,0
32257,0
32258,0
32259,0
32260,1
32261,0
32262,1
32263,1
32264,0
32265,0
32266,1
32267,0
32268,1
32269,0
32270,1
32271,1
32272,1
32273,1
32274,1
32275,1
32276,1
32277,0
32278,1
32279,1
32280,0
32281,1
32282,1
32283,1
32284,0
32285,1
32286,0
32287,1
32288,0
32289,1
32290,0
32291,1
32292,0
32293,1
32294,1
32295,1
32296,1
32297,1
32298,0
32299,0
32300,0
32301,0
32302,0
32303,1
32304,0
32305,1
32306,0
32307,0
32308,1
32309,1
32310,0
32311,1
32312,1
32313,0
32314,0
32315,1
32316,1
32317,0
32318,0
32319,0
32320,1
32321,1
32322,0
32323,0
32324,0
32325,1
32326,0
32327,1
32328,0
32329,0
32330,0
32331,1
32332,1
32333,1
32334,0
32335,0
32336,0
32337,1
32338,1
32339,1
32340,0
32341,0
32342,1
32343,0
32344,1
32345,0
32346,0
32347,1
32348,0
32349,0
32350,1
32351,1
32352,1
32353,1
32354,0
32355,1
32356,1
32357,0
32358,1
32359,0
32360,1
32361,1
32362,1
32363,1
32364,1
32365,1
32366,1
32367,1
32368,0
32369,1
32370,1
32371,1
32372,0
32373,0
32374,0
32375,0
32376,0
32377,1
32378,0
32379,1
32380,1
32381,1
32382,1
32383,0
32384,0
32385,0
32386,0
32387,1
32388,0
32389,0
32390,0
32391,0
32392,0
32393,1
32394,0
32395,0
32396,0
32397,1
32398,1
32399,1
32400,1
32401,1
32402,1
32403,1
32404,1
32405,0
32406,0
32407,1
32408,1
32409,1
32410,0
32411,0
32412,0
32413,0
32414,0
32415,0
32416,1
32417,1
32418,1
32419,1
32420,0
32421,1
32422,0
32423,0
32424,1
32425,0
32426,0
32427,1
32428,0
32429,1
32430,0
32431,1
32432,1
32433,0
32434,1
32435,1
32436,0
32437,0
32438,0
32439,0
32440,0
32441,0
32442,1
32443,1
32444,1
32445,0
32446,1
32447,1
32448,0
32449,1
32450,0
32451,0
32452,0
32453,1
32454,0
32455,0
32456,1
32457,0
32458,0
32459,0
32460,0
32461,1
32462,0
32463,1
32464,0
32465,1
32466,1
32467,1
32468,1
32469,0
32470,1
32471,0
32472,0
32473,0
32474,0
32475,0
32476,1
32477,1
32478,0
32479,0
32480,0
32481,0
32482,0
32483,1
32484,1
32485,1
32486,0
32487,0
32488,1
32489,0
32490,0
32491,0
32492,1
32493,1
32494,0
32495,0
32496,1
32497,1
32498,0
32499,1
32500,0
32501,0
32502,1
32503,1
32504,1
32505,0
32506,1
32507,1
32508,0
32509,0
32510,1
32511,1
32512,0
32513,1
32514,1
32515,1
32516,0
32517,0
32518,1
32519,1
32520,1
32521,0
32522,1
32523,0
32524,1
32525,0
32526,0
32527,0
32528,1
32529,1
32530,1
32531,0
32532,0
32533,1
32534,1
32535,0
32536,1
32537,0
32538,1
32539,0
32540,0
32541,0
32542,1
32543,0
32544,0
32545,1
32546,1
32547,1
32548,0
32549,0
32550,1
32551,1
32552,1
32553,1
32554,1
32555,1
32556,1
32557,1
32558,1
32559,1
32560,0
32561,0
32562,1
32563,0
32564,1
32565,0
32566,1
32567,0
32568,0
32569,1
32570,0
32571,0
32572,1
32573,0
32574,0
32575,0
32576,0
32577,1
32578,0
32579,0
32580,1
32581,0
32582,0
32583,1
32584,0
32585,0
32586,1
32587,0
32588,0
32589,0
32590,1
32591,0
32592,1
32593,1
32594,1
32595,0
32596,1
32597,1
32598,0
32599,0
32600,0
32601,1
32602,1
32603,1
32604,0
32605,1
32606,1
32607,1
32608,0
32609,0
32610,0
32611,0
32612,0
32613,1
32614,1
32615,1
32616,1
32617,0
32618,0
32619,0
32620,1
32621,1
32622,1
32623,1
32624,1
32625,0
32626,0
32627,0
32628,0
32629,1
32630,0
32631,0
32632,1
32633,1
32634,0
32635,1
32636,0
32637,1
32638,1
32639,0
32640,0
32641,0
32642,1
32643,1
32644,0
32645,1
32646,0
32647,1
32648,1
32649,0
32650,1
32651,0
32652,1
32653,1
32654,1
32655,0
32656,0
32657,0
32658,0
32659,0
32660,0
32661,0
32662,0
32663,0
32664,0
32665,1
32666,0
32667,0
32668,0
32669,1
32670,0
32671,1
32672,0
32673,0
32674,0
32675,1
32676,0
32677,1
32678,1
32679,0
32680,1
32681,1
32682,0
32683,0
32684,1
32685,0
32686,0
32687,1
32688,0
32689,0
32690,1
32691,0
32692,0
32693,1
32694,0
32695,0
32696,1
32697,1
32698,0
32699,0
32700,0
32701,0
32702,0
32703,0
32704,0
32705,0
32706,0
32707,0
32708,0
32709,1
32710,1
32711,0
32712,0
32713,1
32714,1
32715,0
32716,0
32717,0
32718,0
32719,1
32720,0
32721,1
32722,1
32723,1
32724,1
32725,1
32726,1
32727,1
32728,0
32729,1
32730,1
32731,0
32732,0
32733,1
32734,1
32735,1
32736,0
32737,1
32738,1
32739,1
32740,0
32741,1
32742,0
32743,1
32744,1
32745,1
32746,0
32747,1
32748,1
32749,1
32750,0
32751,0
32752,0
32753,0
32754,1
32755,1
32756,0
32757,0
32758,0
32759,0
32760,1
32761,1
32762,0
32763,1
32764,1
32765,0
32766,0
32767,1
32768,1
32769,0
32770,0
32771,1
32772,1
32773,0
32774,1
32775,0
32776,1
32777,1
32778,0
32779,1
32780,0
32781,1
32782,1
32783,1
32784,0
32785,0
32786,0
32787,1
32788,1
32789,1
32790,1
32791,0
32792,0
32793,0
32794,1
32795,1
32796,0
32797,1
32798,1
32799,1
32800,0
32801,1
32802,1
32803,0
32804,0
32805,0
32806,0
32807,1
32808,0
32809,1
32810,1
32811,1
32812,1
32813,1
32814,0
32815,1
32816,1
32817,1
32818,0
32819,1
32820,0
32821,0
32822,0
32823,1
32824,0
32825,1
32826,0
32827,0
32828,0
32829,1
32830,0
32831,1
32832,0
32833,0
32834,1
32835,1
32836,1
32837,0
32838,1
32839,0
32840,1
32841,0
32842,0
32843,0
32844,0
32845,0
32846,0
32847,0
32848,1
32849,1
32850,1
32851,0
32852,0
32853,0
32854,1
32855,1
32856,0
32857,1
32858,1
32859,1
32860,1
32861,0
32862,0
32863,1
32864,1
32865,0
32866,0
32867,1
32868,0
32869,1
32870,1
32871,0
32872,1
32873,0
32874,0
32875,1
32876,1
32877,1
32878,1
32879,0
32880,1
32881,0
32882,1
32883,0
32884,1
32885,0
32886,1
32887,1
32888,0
32889,0
32890,0
32891,1
32892,1
32893,1
32894,1
32895,0
32896,0
32897,0
32898,1
32899,1
32900,0
32901,1
32902,1
32903,0
32904,1
32905,1
32906,1
32907,0
32908,0
32909,1
32910,1
32911,0
32912,0
32913,0
32914,0
32915,1
32916,0
32917,0
32918,0
32919,1
32920,1
32921,1
32922,1
32923,1
32924,0
32925,1
32926,1
32927,0
32928,1
32929,0
32930,1
32931,0
32932,0
32933,0
32934,0
32935,0
32936,0
32937,0
32938,1
32939,0
32940,0
32941,1
32942,1
32943,0
32944,1
32945,1
32946,1
32947,0
32948,0
32949,0
32950,1
32951,0
32952,1
32953,1
32954,0
32955,0
32956,0
32957,0
32958,1
32959,0
32960,1
32961,1
32962,1
32963,0
32964,1
32965,1
32966,0
32967,1
32968,0
32969,1
32970,1
32971,0
32972,1
32973,0
32974,1
32975,1
32976,1
32977,1
32978,1
32979,1
32980,0
32981,0
32982,0
32983,0
32984,0
32985,0
32986,1
32987,0
32988,0
32989,1
32990,1
32991,1
32992,1
32993,0
32994,1
32995,1
32996,0
32997,0
32998,1
32999,0
33000,0
33001,1
33002,1
33003,0
33004,1
33005,1
33006,0
33007,0
33008,0
33009,1
33010,0
33011,1
33012,0
33013,0
33014,0
33015,0
33016,0
33017,1
33018,1
33019,1
33020,0
33021,0
33022,1
33023,1
33024,0
33025,1
33026,1
33027,0
33028,1
33029,1
33030,1
33031,1
33032,1
33033,0
33034,0
33035,1
33036,0
33037,0
33038,0
33039,0
33040,0
33041,0
33042,1
33043,1
33044,0
33045,0
33046,1
33047,1
33048,1
33049,0
33050,0
33051,1
33052,1
33053,0
33054,1
33055,1
33056,0
33057,0
33058,1
33059,0
33060,0
33061,0
33062,1
33063,1
33064,0
33065,0
33066,0
33067,1
33068,1
33069,1
33070,1
33071,0
33072,0
33073,1
33074,1
33075,0
33076,1
33077,1
33078,0
33079,1
33080,1
33081,0
33082,1
33083,0
33084,1
33085,0
33086,1
33087,0
33088,0
33089,0
33090,0
33091,1
33092,0
33093,1
33094,1
33095,0
33096,0
33097,0
33098,1
33099,1
33100,0
33101,1
33102,1
33103,1
33104,0
33105,0
33106,1
33107,0
33108,0
33109,1
33110,1
33111,0
33112,0
33113,1
33114,0
33115,1
33116,1
33117,0
33118,0
33119,1
33120,1
33121,1
33122,0
33123,0
33124,0
33125,0
33126,0
33127,1
33128,1
33129,1
33130,0
33131,0
33132,0
33133,0
33134,1
33135,0
33136,1
33137,0
33138,0
33139,1
33140,1
33141,1
33142,0
33143,1
33144,1
33145,1
33146,0
33147,0
33148,0
33149,0
33150,0
33151,1
33152,1
33153,0
33154,1
33155,1
33156,1
33157,1
33158,0
33159,1
33160,1
33161,1
33162,0
33163,0
33164,0
33165,0
33166,1
33167,1
33168,1
33169,1
33170,1
33171,1
33172,0
33173,0
33174,1
33175,1
33176,1
33177,1
33178,0
33179,1
33180,1
33181,1
33182,0
33183,0
33184,0
33185,0
33186,1
33187,1
33188,1
33189,1
33190,1
33191,0
33192,1
33193,0
33194,0
33195,0
33196,0
33197,1
33198,1
33199,1
33200,1
33201,1
33202,1
33203,0
33204,0
33205,0
33206,1
33207,1
33208,0
33209,0
33210,0
33211,1
33212,1
33213,0
33214,1
33215,1
33216,1
33217,1
33218,1
33219,1
33220,0
33221,0
33222,1
33223,0
33224,0
33225,0
33226,1
33227,1
33228,0
33229,1
33230,0
33231,1
33232,1
33233,1
33234,0
33235,1
33236,0
33237,1
33238,0
33239,1
33240,0
33241,0
33242,1
33243,1
33244,1
33245,0
33246,0
33247,0
33248,0
33249,0
33250,0
33251,0
33252,1
33253,1
33254,0
33255,0
33256,1
33257,1
33258,0
33259,0
33260,1
33261,0
33262,0
33263,1
33264,0
33265,1
33266,1
33267,1
33268,0
33269,0
33270,0
33271,1
33272,0
33273,1
33274,1
33275,0
33276,0
33277,1
33278,0
33279,1
33280,0
33281,0
33282,1
33283,1
33284,1
33285,0
33286,1
33287,1
33288,0
33289,1
33290,0
33291,0
33292,1
33293,0
33294,1
33295,0
33296,1
33297,0
33298,0
33299,0
33300,0
33301,0
33302,1
33303,1
33304,0
33305,1
33306,0
33307,0
33308,1
33309,1
33310,0
33311,0
33312,1
33313,0
33314,0
33315,0
33316,1
33317,1
33318,0
33319,0
33320,0
33321,1
33322,0
33323,1
33324,1
33325,0
33326,1
33327,1
33328,1
33329,1
33330,1
33331,1
33332,0
33333,0
33334,0
33335,0
33336,1
33337,1
33338,0
33339,0
33340,1
33341,1
33342,1
33343,1
33344,1
33345,0
33346,1
33347,0
33348,1
33349,1
33350,1
33351,1
33352,0
33353,1
33354,1
33355,1
33356,1
33357,1
33358,0
33359,1
33360,1
33361,1
33362,0
33363,1
33364,0
33365,1
33366,0
33367,0
33368,1
33369,1
33370,1
33371,0
33372,1
33373,1
33374,1
33375,1
33376,1
33377,1
33378,0
33379,0
33380,0
33381,0
33382,1
33383,1
33384,1
33385,1
33386,1
33387,1
33388,1
33389,1
33390,1
33391,0
33392,1
33393,0
33394,1
33395,0
33396,0
33397,1
33398,0
33399,1
33400,0
33401,1
33402,1
33403,0
33404,0
33405,1
33406,1
33407,1
33408,0
33409,0
33410,0
33411,0
33412,1
33413,1
33414,0
33415,1
33416,1
33417,1
33418,1
33419,0
33420,1
33421,1
33422,1
33423,1
33424,1
33425,0
33426,0
33427,1
33428,1
33429,0
33430,0
33431,1
33432,1
33433,1
33434,0
33435,1
33436,0
33437,1
33438,1
33439,0
33440,0
33441,1
33442,0
33443,0
33444,0
33445,0
33446,1
33447,0
33448,1
33449,0
33450,1
33451,0
33452,1
33453,1
33454,1
33455,0
33456,1
33457,1
33458,1
33459,0
33460,0
33461,0
33462,1
33463,0
33464,1
33465,1
33466,1
33467,0
33468,0
33469,0
33470,1
33471,1
33472,0
33473,1
33474,1
33475,1
33476,1
33477,0
33478,1
33479,1
33480,1
33481,1
33482,1
33483,0
33484,0
33485,1
33486,0
33487,1
33488,1
33489,0
33490,1
33491,0
33492,1
33493,0
33494,1
33495,0
33496,1
33497,1
33498,1
33499,1
33500,0
33501,1
33502,1
33503,0
33504,0
33505,1
33506,1
33507,0
33508,0
33509,0
33510,1
33511,0
33512,0
33513,1
33514,0
33515,1
33516,0
33517,0
33518,1
33519,0
33520,1
33521,0
33522,1
33523,1
33524,0
33525,0
33526,0
33527,0
33528,1
33529,1
33530,0
33531,1
33532,0
33533,1
33534,1
33535,0
33536,1
33537,1
33538,1
33539,0
33540,0
33541,0
33542,1
33543,0
33544,1
33545,0
33546,1
33547,1
33548,0
33549,0
33550,0
33551,0
33552,1
33553,0
33554,1
33555,0
33556,1
33557,1
33558,1
33559,1
33560,0
33561,0
33562,0
33563,1
33564,0
33565,0
33566,1
33567,1
33568,1
33569,1
33570,1
33571,1
33572,0
33573,1
33574,0
33575,1
33576,0
33577,0
33578,0
33579,1
33580,0
33581,1
33582,1
33583,1
33584,0
33585,1
33586,0
33587,1
33588,1
33589,0
33590,1
33591,1
33592,0
33593,0
33594,1
33595,0
33596,0
33597,1
33598,1
33599,0
33600,0
33601,0
33602,1
33603,1
33604,0
33605,0
33606,0
33607,1
33608,1
33609,1
33610,0
33611,0
33612,1
33613,1
33614,0
33615,1
33616,1
33617,1
33618,1
33619,0
33620,0
33621,1
33622,1
33623,1
33624,0
33625,1
33626,1
33627,0
33628,1
33629,0
33630,0
33631,1
33632,1
33633,0
33634,1
33635,1
33636,1
33637,0
33638,1
33639,1
33640,1
33641,0
33642,1
33643,0
33644,0
33645,1
33646,0
33647,0
33648,0
33649,0
33650,0
33651,0
33652,0
33653,1
33654,1
33655,0
33656,1
33657,1
33658,0
33659,0
33660,1
33661,0
33662,0
33663,1
33664,0
33665,1
33666,0
33667,0
33668,1
33669,1
33670,0
33671,1
33672,1
33673,1
33674,1
33675,1
33676,0
33677,1
33678,0
33679,0
33680,0
33681,0
33682,0
33683,1
33684,1
33685,1
33686,1
33687,0
33688,1
33689,0
33690,0
33691,1
33692,1
33693,0
33694,0
33695,1
33696,0
33697,0
33698,0
33699,1
33700,0
33701,1
33702,0
33703,0
33704,0
33705,0
33706,0
33707,0
33708,0
33709,1
33710,1
33711,0
33712,0
33713,1
33714,0
33715,1
33716,1
33717,1
33718,0
33719,1
33720,1
33721,1
33722,0
33723,0
33724,1
33725,1
33726,0
33727,1
33728,1
33729,1
33730,0
33731,1
33732,1
33733,1
33734,0
33735,0
33736,0
33737,1
33738,0
33739,1
33740,1
33741,0
33742,1
33743,1
33744,1
33745,1
33746,0
33747,0
33748,0
33749,1
33750,0
33751,0
33752,0
33753,1
33754,1
33755,0
33756,0
33757,1
33758,0
33759,0
33760,1
33761,1
33762,0
33763,1
33764,1
33765,1
33766,0
33767,1
33768,1
33769,0
33770,0
33771,1
33772,1
33773,1
33774,1
33775,0
33776,0
33777,1
33778,1
33779,0
33780,0
33781,1
33782,0
33783,1
33784,0
33785,1
33786,1
33787,1
33788,0
33789,0
33790,1
33791,1
33792,1
33793,1
33794,0
33795,0
33796,0
33797,1
33798,0
33799,0
33800,0
33801,0
33802,1
33803,1
33804,0
33805,0
33806,1
33807,1
33808,0
33809,0
33810,1
33811,1
33812,1
33813,1
33814,1
33815,0
33816,0
33817,1
33818,1
33819,1
33820,1
33821,1
33822,0
33823,1
33824,1
33825,1
33826,0
33827,1
33828,0
33829,0
33830,1
33831,1
33832,0
33833,0
33834,1
33835,0
33836,1
33837,1
33838,0
33839,0
33840,1
33841,1
33842,0
33843,0
33844,0
33845,1
33846,1
33847,1
33848,1
33849,0
33850,1
33851,0
33852,0
33853,1
33854,1
33855,1
33856,1
33857,1
33858,0
33859,1
33860,1
33861,1
33862,1
33863,1
33864,1
33865,0
33866,1
33867,0
33868,0
33869,1
33870,0
33871,1
33872,0
33873,1
33874,1
33875,0
33876,0
33877,1
33878,0
33879,1
33880,0
33881,0
33882,0
33883,0
33884,1
33885,1
33886,0
33887,1
33888,0
33889,1
33890,0
33891,1
33892,1
33893,0
33894,1
33895,0
33896,1
33897,1
33898,1
33899,0
33900,0
33901,1
33902,0
33903,1
33904,0
33905,1
33906,1
33907,1
33908,0
33909,0
33910,1
33911,0
33912,1
33913,0
33914,0
33915,1
33916,1
33917,0
33918,1
33919,1
33920,0
33921,1
33922,0
33923,1
33924,0
33925,0
33926,0
33927,1
33928,1
33929,1
33930,0
33931,0
33932,1
33933,1
33934,1
33935,0
33936,0
33937,1
33938,1
33939,0
33940,0
33941,1
33942,1
33943,1
33944,0
33945,1
33946,0
33947,1
33948,0
33949,0
33950,0
33951,1
33952,0
33953,1
33954,0
33955,1
33956,1
33957,0
33958,0
33959,0
33960,0
33961,0
33962,1
33963,1
33964,0
33965,1
33966,1
33967,1
33968,1
33969,0
33970,0
33971,0
33972,0
33973,0
33974,0
33975,1
33976,1
33977,1
33978,0
33979,1
33980,0
33981,0
33982,1
33983,1
33984,1
33985,0
33986,1
33987,0
33988,1
33989,0
33990,0
33991,0
33992,0
33993,0
33994,1
33995,0
33996,1
